GEOID,intersects_leveedarea
06037104201,0
06037910716,0
06037104310,0
06037104401,0
06037124700,0
06037602802,0
06037603006,0
06037603801,0
06037700101,0
06037700501,0
06037700502,0
06037700801,0
06037700802,0
06037701402,0
06037104500,0
06037104610,0
06037104620,0
06037104701,0
06037125200,0
06013303204,0
06013355110,0
06013306004,0
06013304004,1
06037106642,0
06037106643,0
06037107010,0
06037107020,0
06037108101,0
06037108102,0
06019006602,0
06061021103,0
06061021502,0
06013303202,0
06013320003,0
06013392300,0
06037980018,0
06037600303,0
06037602505,0
06037602506,0
06037106010,0
06037123104,0
06037123204,0
06037123206,0
06037123301,0
06037123303,0
06037125310,0
06037125600,0
06037127210,0
06037127220,0
06037127300,0
06037127400,0
06061021003,0
06061020105,0
06061020601,0
06061021304,1
06037602507,0
06037240402,0
06037241001,0
06037533805,1
06037402405,0
06037402705,0
06037402706,0
06037402803,0
06037402804,0
06037402903,0
06037104108,0
06037106406,0
06037109100,0
06037109200,0
06037109300,0
06037109400,0
06037109500,0
06037109601,0
06037127520,0
06013370000,0
06037106646,0
06037407801,0
06037408005,0
06037408140,0
06037406701,0
06037108104,0
06037111100,0
06037111201,0
06037111202,0
06037111204,0
06037111302,0
06037127920,0
06037128210,0
06037128303,0
06037128400,0
06037128500,0
06037123304,0
06097152000,0
06037408504,0
06013306003,0
06013313205,0
06013333101,0
06013333102,0
06037109800,0
06089011600,0
06089012302,0
06089010500,0
06089012500,0
06089012303,0
06089012701,1
06089011900,0
06089012200,0
06089012702,0
06089010702,0
06097152100,0
06037123510,0
06097151900,0
06037123520,0
06037123601,0
06037123700,0
06037123800,0
06037401001,0
06037401002,0
06037401101,0
06037401102,0
06059021813,1
06059032057,0
06037113211,0
06037113212,0
06037128910,0
06037131100,0
06037131200,0
06037403323,0
06037403324,0
06055201004,0
06055201601,0
06055200301,1
06055200505,1
06055200707,0
06055201602,1
06055201007,0
06055200302,0
06055201003,0
06037241202,0
06037406500,0
06037406601,0
06109004201,0
06109002202,0
06109002201,0
06037262501,0
06037264103,0
06037239702,0
06037239802,0
06037265601,0
06037461501,0
06037650605,0
06037900508,0
06037901008,0
06037106649,0
06037108202,0
06037102104,0
06097152201,0
06097151308,0
06097150702,0
06097150303,0
06097153902,0
06097154100,1
06097153403,0
06061021401,1
06061020604,0
06061021802,0
06061020606,0
06061020605,0
06061020300,0
06061020107,0
06061020200,0
06061021902,0
06061020106,0
06037113237,0
06037408505,0
06037408631,0
06037190401,0
06037190402,0
06037190801,0
06037207501,0
06037208501,0
06037185203,0
06097151000,0
06097152502,0
06097153003,0
06097150603,0
06097150601,0
06097150100,1
06097150304,0
06097152801,0
06097153006,1
06097151100,0
06097153502,0
06097153705,0
06097151503,0
06037433200,1
06037433302,1
06037433403,1
06037185204,0
06037211121,0
06037211202,0
06059032059,0
06037577604,1
06067007017,1
06037462700,0
06037462800,0
06037463000,0
06073021001,0
06073013423,0
06073013320,0
06073013424,0
06073016403,0
06073020812,0
06073021102,0
06073010016,0
06067007107,1
06067008513,0
06055200705,0
06055200804,0
06055200803,0
06055200704,0
06037910505,0
06037291120,0
06037480702,0
06037480703,0
06013329000,0
06073013316,0
06073019111,0
06073019110,0
06073013315,0
06073018615,0
06073020040,0
06073013608,0
06073013607,0
06073008202,0
06073013422,0
06073017062,0
06073020310,0
06073017308,0
06073020311,0
06055200602,0
06037267902,0
06037269601,0
06037269903,0
06037269905,0
06037271902,0
06037272201,0
06037272202,0
06037535902,1
06037601303,0
06037532606,1
06037271801,0
06037221810,0
06037203200,0
06037262400,0
06037209402,0
06037212305,0
06037433602,1
06037480704,0
06037480802,0
06087120800,0
06087100500,0
06087120600,0
06087100400,0
06087122002,0
06087100200,1
06087122202,0
06087123100,0
06087122203,0
06087121000,0
06087123300,1
06087122001,0
06087110700,0
06087121300,0
06087100300,1
06037211804,0
06037212101,0
06087100900,0
06087120301,0
06087120302,0
06087121402,0
06087122300,1
06087120500,0
06087121100,0
06037212102,0
06037214503,0
06037234901,0
06037239801,0
06037553504,0
06037554105,1
06037554203,1
06037554204,1
06037554301,0
06037554302,0
06023940000,0
06061020901,0
06061021106,0
06061023000,0
06061021203,0
06061020501,0
06061020717,0
06037480901,0
06037261102,0
06037191204,0
06037143901,0
06037139802,0
06037460700,0
06037123010,0
06037134720,0
06037920034,1
06037910808,0
06037224310,0
06037113231,0
06037300800,0
06073019108,0
06073013326,0
06073022101,0
06073010019,0
06073016703,0
06073017066,0
06073016705,0
06073020312,1
06073020313,1
06073020034,0
06073020111,0
06073020039,0
06073020044,0
06073019210,0
06073020036,0
06073019305,0
06061021108,0
06061020806,0
06061020711,0
06061020712,1
06055200601,0
06055201006,0
06055200706,0
06037143602,0
06037430901,0
06055200504,0
06037186100,0
06037301206,0
06037542103,1
06037293307,0
06083001208,0
06083001604,0
06083980000,1
06079010205,0
06079010404,0
06079010101,0
06079012102,0
06037209810,0
06073019304,0
06073019209,0
06073020813,0
06073016706,0
06073016404,0
06073009109,0
06073007402,0
06073016621,0
06073016620,0
06073016813,0
06073016812,0
06073016704,0
06073018805,0
06073016619,0
06073018804,0
06073018525,0
06073018524,1
06073018522,0
06073017067,0
06073019811,0
06073018620,0
06073018619,0
06073018617,1
06073018618,1
06073018622,1
06013340004,0
06013337202,0
06013334007,0
06013334008,0
06013355123,0
06013355125,0
06013380001,0
06013380002,0
06037117404,0
06037123203,0
06037237600,0
06037204410,0
06037296220,0
06037228500,0
06037183810,0
06037460501,0
06037920314,0
06037575803,0
06037621201,0
06037131400,0
06037131600,0
06037131900,0
06087100700,1
06037554405,1
06075017102,0
06075012302,0
06075016801,0
06075011902,0
06075012202,0
06075012601,0
06005000500,0
06005000401,0
06005000301,0
06005000402,0
06061021109,0
06061021801,0
06061021901,0
06075012602,0
06075012902,0
06075013101,0
06075013102,0
06075015801,0
06041102202,0
06041102203,1
06041109001,0
06037262303,0
06097152203,0
06061022002,0
06061020104,0
06061021501,0
06061020713,1
06061021129,0
06061021040,0
06037191410,0
06037541606,1
06037234800,0
06037500600,1
06037141600,0
06037302103,0
06037570601,1
06037980021,0
06037211802,0
06037262100,0
06037191720,0
06037194300,0
06037122420,0
06037128220,0
06097152903,0
06097152904,0
06061021038,0
06045011102,0
06037189903,0
06037194101,0
06037111205,0
06037265602,0
06037115403,0
06037297201,0
06037603802,0
06037125502,0
06037127103,0
06037127603,0
06037127711,0
06037127803,0
06037127806,0
06037128101,0
06037128601,0
06037128602,0
06037128802,0
06029003815,0
06029003824,0
06029005804,0
06029005512,0
06029005806,0
06029005803,0
06029005406,0
06029005410,0
06029005409,0
06029005408,0
06029002503,0
06029002305,0
06029003132,0
06037131702,0
06037132002,0
06037132101,0
06037273502,0
06037273902,0
06037275102,1
06037275603,1
06037461502,0
06037461901,0
06037461902,0
06037462002,0
06037462201,0
06037462202,0
06037462301,0
06037231720,0
06037403317,0
06037212410,0
06037127102,0
06037482201,0
06037482202,0
06037482301,0
06037482303,0
06037462302,0
06037463602,0
06037554513,0
06037262200,0
06037297110,0
06037400603,1
06037402200,0
06037403802,0
06037408623,0
06037430801,0
06073018520,1
06073018523,1
06073018521,1
06073017071,0
06073008381,0
06073017063,0
06073017065,0
06073017064,0
06073017061,0
06073017060,0
06073008376,0
06073008375,0
06073017058,0
06073008372,0
06073008374,0
06073008369,0
06073008370,0
06073020041,0
06073020037,0
06073019810,0
06073017406,0
06073017405,0
06073017307,0
06073017408,0
06073017407,0
06073008378,0
06097153102,0
06097153501,0
06081613702,0
06081608025,1
06081610901,0
06081604104,0
06097153903,0
06081602002,0
06081612002,1
06097150901,1
06097150902,0
06081612102,1
06081611902,1
06081600702,0
06081602602,0
06081600502,0
06081600701,0
06081605502,0
06081612101,0
06081602201,0
06097153001,0
06097153005,1
06081612001,0
06097154000,1
06081611901,1
06081602202,0
06081608024,1
06081610902,0
06081605501,0
06081606201,1
06081605902,0
06081606202,1
06081601301,0
06081601302,0
06081604103,0
06081613701,0
06081602601,0
06081602001,0
06081605901,0
06081600501,0
06037482304,0
06037482401,0
06029003826,0
06029003818,0
06019001000,0
06019001100,0
06037554406,1
06037701902,0
06037702102,0
06037431501,1
06037431502,1
06037433304,1
06037433305,1
06037433306,1
06075016802,0
06019001201,0
06037482503,0
06075017101,0
06075017801,0
06075022704,0
06075025701,0
06075025702,0
06075031201,0
06075031202,0
06075032602,0
06075032801,0
06075032802,0
06075032901,0
06041119202,0
06037433402,1
06037480011,0
06037481711,0
06037501700,0
06037531101,0
06037533105,1
06037533701,1
06037541500,0
06037552601,0
06037554517,1
06037117302,0
06037117303,0
06037117520,0
06037482600,0
06037482701,0
06041119201,0
06061020908,0
06061021046,0
06061021034,0
06061021044,0
06037572500,1
06037132102,0
06037132501,0
06037132502,0
06037134002,0
06037134423,0
06037134904,0
06037137104,0
06037139001,0
06037139402,0
06037480303,0
06037910210,0
06059099604,1
06059099605,1
06059110104,1
06067007701,0
06067007702,1
06067007801,0
06067007802,0
06067007904,0
06067007905,0
06037701702,0
06067006202,1
06067006300,1
06067006400,1
06037701801,0
06037701802,0
06037702201,0
06111001401,0
06089011802,0
06089011701,0
06089011001,0
06089012603,0
06089010806,0
06067006600,1
06037703002,0
06037703100,0
06077005108,0
06077005109,0
06067008005,0
06067008006,0
06067008007,0
06067008009,0
06059086402,1
06059086404,1
06059086406,1
06059086407,1
06067008010,0
06067008111,0
06067008113,0
06067008117,0
06067008119,0
06067008120,0
06059086501,1
06059086502,1
06059088107,1
06059088201,1
06059088202,1
06059088203,1
06059088301,1
06067007001,1
06037402304,0
06037208301,0
06067007007,1
06037219901,0
06059099226,1
06067007501,0
06067007503,0
06067007504,0
06037551401,1
06037651401,0
06037670324,0
06059099246,1
06059099701,1
06067007010,1
06067007011,1
06067007012,1
06067007013,1
06019005515,1
06059110106,1
06067007202,1
06077005123,1
06077005125,0
06077005126,0
06077005303,0
06077005403,0
06111006200,0
06111006302,0
06059074803,1
06059075607,0
06059075701,0
06059075805,0
06059086601,1
06111006500,0
06111007700,0
06111007903,0
06111007904,0
06059086701,1
06059086702,1
06059086801,1
06059086602,1
06059088302,1
06059088401,1
06059088402,1
06059088403,1
06059088501,1
06059088802,1
06059088901,1
06059099227,1
06059099229,1
06059099230,1
06059099231,1
06059099232,1
06059099702,1
06059110108,1
06059110109,1
06059074405,0
06059074806,1
06037407602,0
06111006600,0
06059074901,0
06059074902,0
06059075806,0
06037189904,0
06037190201,0
06059075807,0
06059075808,0
06059075810,0
06059086802,1
06059086901,0
06059086902,1
06059086803,1
06059086903,1
06059088601,1
06059088602,1
06059088502,1
06059088903,1
06059088904,1
06059088905,1
06059088902,1
06059099235,1
06059099237,1
06059099238,1
06037188100,1
06037188300,1
06059099234,1
06059099247,1
06059099248,1
06059099249,1
06037189300,0
06059099250,1
06059110110,1
06065042623,0
06065042732,0
06059074406,0
06059074408,0
06065043009,0
06065043601,1
06065044404,0
06065049600,0
06065042726,0
06065940500,1
06111006700,0
06111006800,0
06059074502,0
06059075002,0
06059075003,0
06059075811,0
06059075812,0
06059075815,0
06059075816,0
06059075901,0
06059088701,1
06059088801,1
06037199120,0
06037199201,0
06037199202,0
06037199300,0
06111006400,0
06111007506,0
06111008001,0
06111000400,1
06037199400,0
06037199700,1
06037199900,0
06037201110,0
06111000600,1
06111005401,0
06111000901,0
06111007300,0
06111007901,0
06111000800,1
06111000302,1
06111005911,0
06111007202,0
06111005907,0
06111001102,0
06111007402,0
06111000902,0
06111001002,1
06055201900,0
06055201500,1
06055200703,0
06055200400,0
06055201700,0
06055200802,0
06037127104,0
06037127804,0
06037128102,0
06037132001,0
06037134001,0
06111008005,0
06111000500,1
06059099703,1
06059110111,1
06067009900,1
06067000100,1
06037208802,0
06037211921,0
06037215102,0
06037217002,0
06037221303,0
06037920102,1
06037920115,1
06111006900,0
06111007000,0
06111007100,0
06059075902,0
06037201120,0
06037201501,0
06037201503,0
06037201504,0
06037201700,0
06037203100,0
06037203300,0
06037203500,0
06037203710,0
06037203720,0
06075026303,0
06075026401,0
06075026402,0
06075026403,0
06075030101,0
06075030102,0
06075030201,0
06059099801,1
06059099802,1
06059099803,1
06059110114,1
06037575801,1
06037651221,0
06037554600,0
06037620201,0
06075030301,0
06075030302,0
06075030400,0
06037189201,0
06037211803,0
06037211922,0
06037212501,0
06037241201,0
06037702002,0
06037267901,0
06037269906,0
06081611700,1
06029006201,0
06059110116,1
06059075004,0
06075030500,0
06075030600,0
06075030700,0
06075030800,0
06059076102,1
06059076103,1
06037203900,0
06037204110,0
06037204120,0
06037204300,0
06037204600,0
06037204700,0
06037204810,0
06037204820,0
06037204910,0
06037702900,1
06037204420,0
06037404701,1
06037211320,0
06037262301,0
06037218120,0
06037209403,0
06037208902,0
06037212203,0
06037433901,1
06071000504,0
06071000117,0
06071001906,0
06071009202,1
06071002017,1
06071001501,0
06071003505,0
06071003801,1
06071004510,1
06071011002,1
06037194200,0
06037404901,1
06037183620,0
06037139303,0
06037123410,0
06037120010,0
06037117510,0
06037576501,0
06037294810,0
06071011102,0
06071007904,1
06071008602,1
06071011206,0
06071010424,0
06071012002,1
06071012101,1
06071012103,0
06071009913,1
06071010422,1
06071010420,1
06071010803,0
06071011205,0
06071010419,1
06071002703,0
06071009201,0
06071004603,1
06071011101,0
06071025000,0
06071012700,1
06071012400,1
06071012500,1
06023000400,0
06001406100,0
06111000701,0
06111003801,0
06111005205,0
06111003010,0
06111000304,1
06023011100,0
06023000800,1
06023010102,0
06023010502,0
06023001200,0
06023000200,0
06023000900,1
06023010400,0
06023011200,1
06037573002,1
06037400205,1
06037552900,0
06037242300,0
06037535503,1
06037534201,1
06023000100,0
06023010200,1
06023000300,0
06023010800,1
06023010300,1
06023010600,1
06019005512,0
06019005513,0
06019005514,0
06019007002,0
06019007003,0
06019005602,0
06019007202,0
06047000504,0
06047000602,0
06047000603,0
06047000701,0
06047000702,1
06047000801,0
06019005408,0
06037541700,1
06037533603,1
06037980015,0
06029004402,0
06047000802,0
06085501402,1
06047001003,1
06019004303,0
06005000102,0
06005000303,0
06005000101,0
06005000304,0
06047001401,1
06047001402,1
06047001501,1
06047001601,1
06029004901,1
06019005405,0
06019005504,0
06037262601,0
06073010015,0
06073020810,0
06073021900,1
06073020026,0
06073020028,0
06073013421,0
06073020811,0
06073021206,0
06073017051,0
06073017109,0
06019005507,0
06029005402,0
06047001004,1
06047001005,1
06047001101,1
06071008402,1
06071008404,1
06071008800,0
06047001200,1
06047001301,1
06047001302,1
06033000502,1
06047001700,1
06047001801,1
06047002201,0
06073019809,0
06073020029,0
06073020309,0
06073021205,0
06071003506,0
06071000404,0
06037300100,0
06073000400,0
06073000500,0
06073000600,0
06037300501,0
06111002700,0
06111002800,0
06111003608,0
06111003700,0
06083003102,0
06083001704,0
06083980100,0
06083990000,0
06073003103,0
06073003105,0
06053010202,1
06053013000,0
06059021817,1
06059021823,0
06059021826,1
06013338201,0
06013338301,0
06059042330,0
06059042331,0
06059042332,0
06059042333,0
06013311000,0
06013312000,0
06107001701,0
06059063902,1
06059063903,1
06059063904,0
06059063905,0
06059063906,0
06013345101,0
06107001703,1
06107001800,0
06059001202,0
06059001301,0
06057000102,0
06057000802,0
06057000300,0
06057000105,0
06057000702,0
06057000502,0
06057000104,0
06057000200,0
06057000801,0
06013345102,0
06013352201,0
06013353002,0
06013356001,0
06013358000,1
06013990000,0
06013359204,0
06013360200,0
06013364002,0
06013366001,0
06059021827,0
06059021828,0
06059021830,0
06017031700,0
06059042334,0
06059042335,0
06059042337,0
06059042338,0
06059063908,1
06059074004,1
06059074005,1
06059074006,1
06059074102,1
06059074103,1
06037480902,0
06037189600,0
06037189400,0
06037181400,0
06065040609,1
06065040616,0
06065040813,0
06065040814,0
06065041910,0
06065042217,0
06013313102,0
06013314102,1
06013316000,1
06013366002,0
06059001303,0
06059001304,0
06059001401,0
06013367200,0
06037578100,0
